Timestamp,Identifier,IP Address,Time Difference (seconds),Time Difference (hours) * (Total Load Active Power / 10),Grid Phase Voltage A,Grid Phase Voltage B,Grid Phase Voltage C,Grid Line Voltage AB,Grid Line Voltage BC,Grid Line Voltage CA,Grid Current A,Grid Current B,Grid Current C,Grid Active Power A,Grid Active Power B,Grid Active Power C,Grid Apparent Power A,Grid Apparent Power B,Grid Apparent Power C,Grid Frequency,Number Of Online Modules,Grid Reactive Power A,Grid Reactive Power B,Grid Reactive Power C,Grid Power Factor A,Grid Power Factor B,Grid Power Factor C,Total Active Power,Total Reactive Power,Total Apparent Power,Total DC power,Total DC Charge Energy (high bytes),Total DC Charge Energy (low bytes),Total DC Discharge Energy (high bytes),Total DC Discharge Energy (low bytes),Total AC Charge Energy (high bytes),Total AC Charge Energy (low bytes),Total AC Discharge Energy (high bytes),Total AC Discharge Energy (low bytes),Total Reactive Power Energy (high bytes),Total Reactive Power Energy (low bytes),Load Line Voltage AB,Load Line Voltage BC,Load Line Voltage AC,Load Current A,Load Current B,Load Current C,Load Active Power A,Load Active Power B,Load Active Power C,Load Apparent Power A,Load Apparent Power B,Load Apparent Power C,Total Load Active Power,Total Load Apparent Power,Output Frequency,PCS Active Power A,PCS Active Power B,PCS Active Power C,PCS Reactive Power A,PCS Reactive Power B,PCS Reactive Power C,PCS Apparent Power A,PCS Apparent Power B,PCS Apparent Power C,Total PCS Active Power,Total PCS Reactive Power,Total PCS Apparent Power,#1 DC Voltage,#1 DC Current,#1 DC Power,Battery #1 SOC,Battery #1 SOH,Max rechargeable current,Max dischargeable current,Max allowable charging voltage
2024-10-08 20:00:16,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,1,1,1,3,2,4,5,7988,5,0,98,100,100,1000,8592
2024-10-08 20:01:12,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7988,6,0,98,100,100,1000,8592
2024-10-08 20:02:07,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:03:02,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,2,2,3,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:03:57,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,1,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:04:53,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:05:48,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,3,0,0,0,1,1,4,3,0,6,7989,5,0,98,100,100,1000,8592
2024-10-08 20:06:44,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,1,1,3,2,0,5,7988,6,0,98,100,100,1000,8592
2024-10-08 20:07:39,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7989,5,0,98,100,100,1000,8592
2024-10-08 20:08:34,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:09:29,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,2,2,3,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:10:24,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,2,1,3,2,3,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:11:19,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4996,0,0,2,1,1,2,1,1,3,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:12:14,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,0,0,0,0,0,65534,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,1,1,2,2,0,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:13:09,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,3,1,3,4998,0,0,2,1,1,2,1,1,4,2,4,6,7989,5,0,98,100,100,1000,8592
2024-10-08 20:14:04,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,5,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,2,1,3,2,3,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:15:00,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,5,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:15:55,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,3,2,0,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:16:51,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,1,2,1,2,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:17:46,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:18:41,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,2,2,3,4,7989,5,0,98,100,100,1000,8592
2024-10-08 20:19:36,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,2,1,3,2,0,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:20:31,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,0,1,1,1,2,2,2,4,7989,6,0,98,100,100,1000,8592
2024-10-08 20:21:26,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,1,2,1,2,2,4,5,7989,5,0,98,100,100,1000,8592
2024-10-08 20:22:22,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,3,2,0,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:23:16,BATT014,192.168.91.232,54.0,0.0015,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,3,0,0,1,0,0,3,1,3,4998,0,0,2,1,1,2,1,1,3,2,4,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:24:11,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1331,3975,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,2,2,0,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:25:07,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,1,2,1,3,2,4,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:26:02,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:26:57,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:27:52,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65534,65535,65534,0,0,0,0,65531,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,2,1,3,2,0,6,7992,5,0,98,100,100,1000,8592
2024-10-08 20:28:47,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,2,1,3,2,3,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:29:42,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,5,0,0,1,0,0,3,1,3,4998,0,0,2,1,1,2,1,1,3,2,4,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:30:37,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,5,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,2,1,1,3,2,5,5,7989,5,0,98,100,100,1000,8592
2024-10-08 20:31:32,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1331,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,2,2,3,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:32:28,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,0,1,2,0,3,2,2,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:33:23,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,5,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,3,1,1,4,2,5,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:34:18,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,0,2,1,2,2,2,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:35:13,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:36:09,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,5,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,2,1,2,2,1,3,2,5,6,7988,6,0,98,100,100,1000,8592
2024-10-08 20:37:04,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,11,13,10,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,2,2,0,4,7989,6,0,98,100,100,1000,8592
2024-10-08 20:37:58,BATT014,192.168.91.232,54.0,0.0015,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,4,2,3,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:38:53,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7989,5,0,98,100,100,1000,8592
2024-10-08 20:39:49,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,0,1,1,1,2,2,2,4,7990,5,0,98,100,100,1000,8592
2024-10-08 20:40:44,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,8,8,13,13,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,2,1,3,2,0,6,7989,5,0,98,100,100,1000,8592
2024-10-08 20:41:39,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:42:35,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:43:30,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,8,8,13,13,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,2,1,3,2,0,6,7990,5,0,98,100,100,1000,8592
2024-10-08 20:44:25,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:45:21,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7988,5,0,98,100,100,1000,8592
2024-10-08 20:46:16,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:47:11,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:48:07,BATT014,192.168.91.232,56.0,0.0015555555555555557,11,8,8,19,13,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3975,4002,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7992,5,0,98,100,100,1000,8592
2024-10-08 20:49:02,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3975,4002,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,2,1,2,2,4,5,7992,5,0,98,100,100,1000,8592
2024-10-08 20:49:57,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,2,1,3,2,0,6,7991,5,0,98,100,100,1000,8592
2024-10-08 20:50:52,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,2,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:51:47,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,5,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:52:41,BATT014,192.168.91.232,54.0,0.0015,11,6,8,19,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:53:36,BATT014,192.168.91.232,55.0,0.0015277777777777779,11,6,8,19,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,2,0,0,1,0,0,3,1,3,4998,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:54:32,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65535,0,0,0,0,65533,0,0,0,146,0,407,0,553,0,71,0,1332,3975,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:55:27,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:56:22,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3975,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:57:17,BATT014,192.168.91.232,55.0,0.0015277777777777779,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,1,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7991,5,0,98,100,100,1000,8592
2024-10-08 20:58:13,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,1,1,3,2,3,5,7990,5,0,98,100,100,1000,8592
2024-10-08 20:59:08,BATT014,192.168.91.232,55.0,0.0015277777777777779,11,6,8,19,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,4,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,2,1,1,3,2,4,5,7990,5,0,98,100,100,1000,8592
2024-10-08 21:00:04,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,8,11,13,13,19,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3975,4006,3968,0,0,0,0,0,1,0,0,0,1,0,4996,0,0,2,0,0,0,1,1,3,2,0,5,7990,5,0,98,100,100,1000,8592
2024-10-08 21:01:00,BATT014,192.168.91.232,56.0,0.0015555555555555557,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,1,1,1,2,1,3,2,3,6,7990,5,0,98,100,100,1000,8592
2024-10-08 21:01:54,BATT014,192.168.91.232,54.0,0.0015,8,6,8,13,10,13,0,0,0,0,0,0,0,0,0,0,1,65535,65535,65534,0,0,0,0,65532,0,0,0,146,0,407,0,553,0,71,0,1332,3978,4002,3968,0,0,0,0,0,1,0,0,0,1,0,4998,0,0,2,0,0,0,2,1,3,2,0,6,7991,5,0,98,100,100,1000,8592
